ticker,unit_economics_score,capital_discipline_score,balance_sheet_score,hedge_book_score,reserves_score,operational_score,sentiment_score,macro_sensitivity_score,caligula_score,tier,quarter
FANG,,,,,,,,0.5,0.045,D,2014-12-31
MTDR,,,,,,,,0.45833333333333337,0.04125,D,2014-12-31
EOG,,,,,,,,0.5416666666666667,0.04875000000000001,D,2014-12-31
SM,,,,,,,,0.0,0.0,D,2014-12-31
PXD,,,,,,,,,,,2014-12-31
CPE,,,,,,,,,,,2014-12-31
LPI,,,,,,,,,,,2014-12-31
CXO,,,,,,,,,,,2014-12-31
