ticker,unit_economics_score,capital_discipline_score,balance_sheet_score,hedge_book_score,reserves_score,operational_score,sentiment_score,macro_sensitivity_score,caligula_score,tier,quarter
FANG,,,,,,,,0.5,0.045,D,2020-06-30
MTDR,,,,,,,,0.5,0.045,D,2020-06-30
OVV,,,,,,,,0.2,0.018000000000000002,D,2020-06-30
EOG,,,,,,,,0.5,0.045,D,2020-06-30
SM,,,,,,,,0.3,0.026999999999999996,D,2020-06-30
PXD,,,,,,,,,,,2020-06-30
CPE,,,,,,,,,,,2020-06-30
LPI,,,,,,,,,,,2020-06-30
CXO,,,,,,,,,,,2020-06-30
